re typecasting variable possible 	c,gcc,casting
can invoke javascript directly in wpf without using the browser object	c#,javascript,wpf
apache server not broadcasting to internet	apache2,httpd.conf
how to check if m in screen session 	screen,console
lastlogon should it sync accross all domain controlers	crm is undefined 	javascript,dynamics-crm,crm,dynamics-crm-2011
how to specify the qfiledialog getexistingdirectory method 	c++,qt,directory,qfiledialog
modal popups for listview items	as team should we develop locally and merge into the dev server or develop on the dev server 	dimension changes based on source to dimension value comparison	ssis,scd2
regex to remove the end of url	regex
licensing systems for software	licensing
t sql string manipulation	 self tableview reloaddata changes the nsmutablearray count	iphone,uitableview,nsmutablearray,uitableviewcontroller,multiple-instances
pass variable between functions	javascript,jquery
issue invoking context menu when an onclicklistener is applied to an activity	android
url rewritting for virtual directory	asp.net,url-rewriting,virtualhost
rails devise add management routing	ruby-on-rails,ruby-on-rails-3,devise
how do change the windows boot animation 	geo searching with thinking sphinx	counting number of subsets drawn from set	combinatorics,elementary-set-theory
proxy configuration in internet explorer using selenium webdriver	selenium,internet-explorer-9,webdriver,selenium2,selenium-webdriver
set my own minted default options inside class	chrome displays blue screen while playing mp other browsers are slow to play	jquery,google-chrome,audio,mp3
how to recursively create directory in qt 	qt,recursion,directory
modem seems to be partially blocking webpage content from host computer	modem,filter,web-filtering
opengl quads not rendering	java,opengl,render,lwjgl,quad
labview dll and imaq images	c++,dll,labview
read image from database and display in view	asp.net-mvc,c#-4.0,gridview,partial-views
send xmpp smack message	what technologies and programming languages are used to make this website 	flash,website,dynamic-websites
how do you get the text the user entered into the search bar 	moving frameless qdialog with mousemoveevent	python,pyqt,mouseevent,qdialog
template function and boost remove reference	c++,boost
html email tables broken in outlook 	table,outlook-2007,html-email,outlook-2010
center the wrapper on horizontal website	javascript,jquery,html,css
how to reset office outlook and word normal template back to default on vista windows 	windows,windows-vista,microsoft-office-2007,microsoft-office-2010,templates
get specific device type from drive letter	if verify google user logged in	i tell fsck to fix usb stick it says leaving file system unchanged 	classnotfoundexception com microsoft sqlserver jdbc	java,jdbc
php iframe one file upload	yui on windows metro app yui is not recognized	visual-studio,yui,windows-8,windows-runtime,winjs
retrieve the pk using identity	asp.net,sql,sql-server,tsql,identity
jquery get and refresh on success	jquery,ajax
returning structs in registers arm abi in gcc	batch file open cmd run vs command prompt execute makecert	command-line,batch-file
monitor wait pulse when worker thread should conditionally behave as an actual worker thread	.net,multithreading
how to force the word automation services timer to run 	workflow,security,word-automation
how do set cgcontextref property rather than using uigraphicsgetcurrentcontext 	objective-c,xcode,core-graphics
pdflatex cannot produce shaded tikz objects	tikz-pgf
disable directory browsing for particular folders	.htaccess
simple question change bits in java	what jquery plugins should be incorporated into jquery or jqueryui	setting window location on linkbutton onclientclick from code behind	c#,asp.net,linkbutton,onclientclick
using async await with live sdk	 ajax update not working on rowselect event	jsf,primefaces
jsf redirect isn working when button submitted	any free open source webgl editors 	html5,gwt,open-source,editor,webgl
how to transfer calls to voice mail in android 	can bind an activity to service	android,android-intent,bind,android-service
characters appear with question marks when inside html tag attributes	php,encoding,utf-8,exif
junit tests do not terminate when using galileo eclipse on ubuntu	java,ubuntu,junit
is it possible to understand at code behind whether page is being called inside frame or not	c#,asp.net,iframe,code-behind,detect
cassandra atomic reads writes within single columnfamily	cassandra
output the help message manually with jewelcli 	java,command-line-arguments
what should do when events conflicted between jquery plugins 	jquery,selectable
how to port an eclipse java project to another pc and compile it from shell 	java,eclipse
drag and drop in net 	c#,.net
how to integrate facebook app in facebook group 	facebook-apps
php jquery check if image in url really exists	php,image,url
dynamically add html to panel and access the htmlcontrols	ant parallel perfomance	java,multithreading,memory,ant,mxmlc
xcode trying to make the code readable	iphone,c,xcode,define
forcedly update workspace in accurev	accurev
subversion you are trying to commit files from several subversion working copies 	visual-studio,svn,collabnet
a real world use case for buffermanager	.net,buffer-manager
how can avoid postgresql sometimes choosing bad query plan for one of two nearly identical queries 	database,performance,query,postgresql,explain-plan
network utilization for bandwidth throttling	how to make design mode for html text editor 	javascript,html,text-editor
how can make my border bottom not overwrite my border for my table 	css,table,border
facebook app without prompted authentication	facebook,facebook-graph-api
access denied on libraries after disaster recovery	permissions,disaster-recovery
is it normal that apache logs website visitors when it using cdn 	apache2,logging,cdn
how can enable smart linking 	delphi,compiler,linker
what a clever way to make timeline infographic using jquery ui and or googles visualization api 	android mediaplayer and asynctask wakelock	cannot build application with gcc because of undefined reference to deflateend 	c++,c,gcc,make,zlib
performances on rails	can run gae in local throw this exception	google-app-engine
i get an error while trying to run class about main method not being found in the class	eclipse,methods,main,slick2d
iphone target linking error	iphone,linker,target
phpunit code coverage exceptions	php,exception,phpunit
expected value of continuous random variable 	calculus,probability
how can remove the welcome message generated by the new user approve plugin 	plugins
 htaccess httpd conf	apache2,.htaccess
looking for way to query data from mysql database write it to output txt file	i cannot access my homepage after setting session rules why is this 	export import sync iphone data app with google docs where to begin 	iphone,xml,database,sync,google-docs
json to google spreadsheet	javascript,jquery,json,google-charts
what the correct way to organize this project 	php,perl,design,design-patterns
weird behaviour with sockets on localhost	c#,.net,c++,sockets
how can install centos without the gui 	linux,shell,centos
 htaccess with wordpress and own rules	wordpress,.htaccess,redirect,website
mongodb etl php java 	saving rotated bitmap android	android,bitmap,camera,android-intent,rotation
ignoring gitignore config database yml in rails project	ruby-on-rails,git,configuration
reading strings and ints from the same file	c++,string
avoid specifying all arguments in subclass	python,constructor,arguments,subclass
case insensitive stl containers g std unordered set 	c++,stl,case-insensitive
python on an real time operation system rtos 	re enabling windows search	how do specify that vb form is not resizable 	vb6
latest jqtouch release does it support drag and drop based on touch 	can you remove the desktop entry from alt tab in windows 	windows-7,alt-tab
how to bring window on top of the process created through createprocess	c++,windows,createprocess
javascript given the dom find the largest piece of continuous text content part 	javascript,html,xml,dom
recursive touch to fix syncing between computers	bash,command-line,sync,dropbox
how do create word sentence keyboard shortcuts	keyboard-shortcuts
asp net asyncfileupload show list of uploaded files	asp.net,ajax,file-upload,ajaxtoolkit
how can make d array from this one line comma delimited file 	c#,csv,multidimensional-array
iphone sqlite insert statement executes only once	insert,sqlite3,ios-simulator,lastinsertid
windows shutting down apache server	apache,windows-7,power-saving
reset function in visual 	how can resolve unable to copy file access to the path is denied or because it is being used by another process 	visual-studio
can host my blog in windows azure 	azure,blog
text in title bar	c#,visual-studio,winforms,titlebar
create plist first in xcode 	objective-c,ios,plist
codeignitor calling procedures generate error code 	mysql,activerecord
using keywords as object key throws syntax error in aptana	how to compute the volume of the polyhedron with vertices at centre of cube 	geometry,polyhedra
to get selected the checkbox value of listview in wpf	wpf,checkbox,selected
c generics mimicking template specialization	c#,generics
debug sntpclient request time failed java net socketexception	design pattern for linking objects	python,design-patterns
getting id of newly created object in save 	how to use multiple printers at the same time through javascript 	javascript,printers
updating data while they are displayed and accessed in tableview	can the rational roots theorem always find root 	tridion error loading assembly tridion contentdelivery interop 	tridion,tridion-2011,tridion-content-delivery
how to automatically link symbols using tinycc 	linker,symbols,tcc
how do reset uinavigationcontroller 	iphone,uinavigationcontroller
how to disable the overscolling of gridview 	android,gridview,overscroll
convert html into msword	c#,html,ms-word
saving c struct with char string into file	c,file,file-io,struct
debugging dll which is in another solution on vs 	async page load in rails	let s be the roots of the equation x what is the value of s 	algebra-precalculus,polynomials,factoring
how to design net windows form application that never quit when user log out of remote desktop connection	how closely related is music composition to coding 	language-agnostic,music,composition
recursive enumeration in java	java,homework,enumeration
can have defaults for parameters in 	c#
can fire mousewheel event in windows forms	c#,winforms,visual-studio-2008,mousewheel
boss solution vs developer solution	work-environment
is it just me or the eeepc wireless is woefully underpowered 	kernel inclusion implies factorization	linear-algebra,hilbert-spaces,operator-algebras
custom logging in n tier application	c#,asp.net
django and php together	django,django-models
how to hide no file chosen text on xp fileupload control 	xpages
how to toggle boolean field in an array element in mongodb 	mongodb,positional-operator
rails in production no such file to load ftools 	ruby-on-rails-3
css background image for asp button control	left click drag sometimes crashes windows with bug check code 	windows-7,64-bit,bsod,hal,bugcheck
send receive email using pidgin gaim 	pidgin
wordpress ajax data security	ajax,security
communicating between processes with shared memory results zero copy 	new group in new column	c#,crystal-reports,crystal-reports-2008
uniform random number blocks in my simulation model	matlab,random,simulink
regex for multiple option	javascript,regex
overlay items in qtgraphicsscene	c++,qt,qgraphicsscene,qt4.8
in php is it ok to overwrite request 	calling control in another class	c#,winforms
certificate problem 	neo returning collection object in json in an unmanaged extension	json,neo4j
how to replace an existing collection on an entity frameworks poco object	entity-framework,entity-framework-4
did pirates talk the way they are currently portrayed 	history
how to keep remote script running when dropping ssh 	linux,mac,ssh,shell,remote-access
delphi object casting	delphi,casting
entity framework creating link between two classes without unused duplication in domain model	entity-framework
create an sql script that compares two schemas and updates schema and insert date of update in column in oracle g	oracle,update,comparison,11g
calling or sending values from mainviewmodel to other viewmodels mvvm mvvm light	wpf,mvvm,mvvm-light
viewscoped issues in jsf and alternative solutions	change hover style within twitter bootstrap 	css,twitter-bootstrap,hover
downloading file from windows application folder	winforms,c#-2.0
mod rewrite stopped working after server move	apache,.htaccess,mod-rewrite
jquery and less stylesheet update only works once	using the decorator pattern in deep class hierarchy	c++,design-patterns
editing custom master pg gives access denied 	master-page,custom,content-approval
error message could not load type global apps forms newvehicleregistration newvehiclereg 	my app working on android and android emulators but not on my phone galaxy android read facebook twitter contacts 	android,android-emulator,android-sdk-2.3
subversion locking files fails	svn,apache2
change classloader	java,reflection,multithreading,classloader,bcel
get only date from date variable sql server	asp.net,sql-server-2008
show single magento category on sidebar	php,mvc,magento,category
prevent drupal from loading other module javascript	javascript,drupal,templates,drupal-modules,preprocessor
css variable width boxes	html,css,div-layouts
datapool xml attribute in xmlspy	xml
how can link against glut in cygwin 	c,cygwin,glut
quadratics and divisibility	number-theory,elementary-number-theory
best tool library to download html page all components	html,linux
what does packet class of jpcap represent 	i can remove all the paragraphs in the page via javascript	dom,removechild,getelementsbytagname,html-dom,queryselectorall
how to reload google maps layer 	javascript,google-maps-api-3,addeventlistener,google-fusion-tables
modify width and height does not work in wpf	wpf,resize
how do do count with group by clause in db 	sql,db2
getting org apache axis axisfault socket closed error intermittently	web-services,axis2,axis,apache-axis
trigger an alarm sms for android	apache disable default virtual server	nokogiri how can add child to node at specific position 	xml,ruby,dom,nokogiri
what are the laws in australia surrounding photography in public places 	legal,photographers-rights,license
preventing crystal report excel export from wraping text	excel,crystal-reports,crystal-reports-xi
how can redirect the user to servlet instead of an index file on initial page load 	spring,google-app-engine,servlets,webserver
wcf web api and entity framework icollection objects cannot serialize member because it is an interface	.net,wcf,entity-framework,serialization,wcf-web-api
python list in the query	python,plugins
lightbox popup for new page	jquery,html,lightbox
android having problem while deleting items from listview 	android,listview,checkbox,adapter
jquery selector for an element that needs escaped	javascript,jquery,jquery-selectors,escaping
sqlite and windows phone 	vb.net,sqlite,windows-phone-7
detecting symlink in java	how to forbid shortcuts deletion from the desktop	windows-xp,permissions,desktop,shortcuts
linear algebra help please	linear-algebra
re using existing activities in stack to avoid duplicate activities in memory 	android,android-activity,android-lifecycle
position uibarbuttonitem on edge of uinavigationbar	uinavigationbar,uibarbuttonitem
onclick change tablerow background color	android,colors,tablerow
troubleshoot activex control installation	windows-7,asp.net,internet-explorer,ie8,activex
nerd dinners controllers 	erlang web distribution	erlang,chat,distributed
adding element dynamically from javascript	javascript,html
iis share bin folder between multiple web applications	iis7,network-share,asp.net-mvc
ordered sets python 	python,list,set,order,python-2.7
ploting density with python 	python,3d
porting air app to ios do need an ipad to debug the app 	ios,flash,air
how can transform custom overlay in google maps to account for projection 	javascript,google-maps,css3,google-maps-api-3,proj4js
filter inclusion of classes maven war plugin	maven-2,maven-war-plugin
can delete registry key using vbs	windows,windows-7,vbscript
svn create branch from branch and merge to trunk	gwtuploader add file on start	java,gwt
how can avoid bad ugly coding habits when mixing cakephp jquery and qtip in php page 	cs the type system data linq datacontext is defined in an assembly that is not referenced	.net,asp.net,database,linq-to-sql
are objects in anonymous namespace implicitly static 	access android sensors via ndk	aptana plugin crashes eclipse	eclipse,plugins,crash,aptana,eclipse-indigo
motivation behind an implicit sort after the mapper phase in map reduce	cannot access all of the graphics card memory	linux,graphics-card,xorg,amd,debian-wheezy
sql management studio view dependencies not listing all dependencies	sql,tsql,ssms
matlab finds persistence xml for eclipselink only within the first few seconds	where is the documentation for wxauitoolbar 	documentation,wxwidgets,wxauitoolbar
feedback on using zfs and freebsd	virtualization,freebsd,zfs
what is state of art of favicons in 	android,html,ios,browser,favicon
android when increasing price of an app does it cost people money to upgrade 	android
is it possible to apply html css jquery gui onto an embedded flash video 	jquery,flash,html5,video
cannot connect to wep secured wifi with windows 	windows-7,wireless-networking
why isn ruby on rails correctly generating the notice html 	ruby-on-rails,notifications,query-string
using ctypes with jython	python,jython,ctypes
itextsharp xmlworkerhelper html to pdf table alignment	asp.net,pdf,itextsharp,itext
how do you save mapviews and overlayitems in bundle 	android,android-mapview,bundle
smoothing hand drawn bezier curve	ios,cocoa-touch,core-graphics,bezier-curve
what is polymorphism	design,software-engineering,terminology,definition
if times matrix is similar to find all possible jordan canonical forms of 	linear-algebra
php code for substr making it stop after word 	php
what the best way to store many nsdictionaries 	iphone,objective-c,nsstring,nsarray,nsdictionary
thread object constructed by runnable overrides the run method	java,scjp
windows previous passwords	how to write maths without italics	text classification java	nlp,machine-learning,ontology,dbpedia
how to show image on form like messageboxicon stop image	c#,winforms,messagebox
slow printing using windows server easyprint lexmark example	python pickle can pickle class interpnd linearndinterpolator it not found as interpnd linearndinterpolator	want to record text of textbox in qtp object id of this textbox is dynamic	vbscript,qtp
is it posible to make multiline itemize justifying the text inside	should represent special cases like errors exceptions in uml diagrams 	uml,error-handling
problems adding data to plist file	xcode,iphone-sdk-4.0,plist,nsdictionary
sub category and category in permalink structure	segfault when trying to write to numpy array created within c extension	python,c,python-c-api
build cocoa application bundle with private dylib framework	qt windowmaximize not changing geometry 	if a is negative definite the eigenvalues of have negative real parts 	an integral operator inequality	re ordering column using mysql and php	php,mysql
why is the relation between configurable product and simple product stored twice 	jsgrid how to merge two cells in one in specific row 	pygame stop sprites from overlapping	update value in mongodb based on its current value	update,mongodb
is this ddd application or domain service 	domain-driven-design
how to generate stackdump and dumped register values when an application in gcc crashes without gdb 	c++,gcc,crash
is there any way to change the hue of an entire webpage client side 	javascript,colors
mobile app splash screen sizes for all platforms using phonegap	how to tell the order of two datetime objects in python 	python
how does colocation work in regards to actual machine hosting 	android seems to render box shadow like its an bit png anyone know how to resolve this 	android,css,mobile
list proper primitive groups of certain degree by gap	finite-groups,gap
redirection plugin redirect all urls with regular expression	plugins,redirect
insert into xml from html page	javascript,jquery,html,xml
how to change sharepoint web application port number 	windows-server-2008,sharepoint-2007
jquery on does not work but live does using library	jquery,events
implementing parcelable class that requires context	android,parcelable
torrent uploading on college network	bittorrent
how to retrieve value from json output 	javascript,jquery,json
is it possible to target msi with wix on bit machine 	wix,windows-installer,32bit-64bit
adobe air version port	how do unmaximize window with xdotool or similar by command line 	linux,ubuntu,xorg,gtk,xdotools
how can remove generic type from class using refactoring	java,eclipse,refactoring
android emulator error emulator panic could not open users hallo android avd myemu ini	computer takes nearly minutes to boot from cold start but only minute from hiberation	windows-7,boot,startup,hibernate
document sets content types	2010,content-type,document-set
setting width to all divs	how to clear the program settings for windows mobile when uninstalling this app 	whirlpool hash in java and in python give different results	xml simple encoding problem	perl,xml-simple
pyopengl set multipass texture blending mode	python,opengl,texture-mapping,pyopengl,color-blending
javascript jquery animate div move slide left then back again	javascript,jquery,jquery-animate,overflow,slide
objective fseventstreamcreate	objective-c,osx
how to make the operator work while adding two points to each other 	c#,.net,winforms,operators,point
how can reduce the impact of long running o intensive query in postgresql 	postgresql,cursor,throttle
suggestions for computer graphics journal to read and submit to	graphics,article,journal
sqlite bind text select statement with space character not working 	iphone,objective-c,c
page has rendering problems online but works fine when saved and loaded locally in chrome	css,google-app-engine,google-chrome,webkit
image processing erosion	image-processing
edit pdf text from an exported ai	c#,pdf,adobe-illustrator
how to integrate springsecurity in gwt 	java,gwt,spring-security
filter options of one select control according to another select control options with asp net	c#,asp.net
does gcc really know how to output nasm assembly	gcc,nasm,tasm
php detect phone type and echo	php,user-agent
production asp net webapp error for one user can reproduce in development how do debug 	asp.net,debugging,remote-debugging
any way to fix css content attribute flicker in chrome 	number of monic irreducible polynomials of degree over finite fields	polynomials,finite-fields
variable change not recognized	java,variables
more clarity needed on the usage asserttext function 	cakephp,simpletest
what is going on when intellisense the same extension method twice but defined on different types 	c#,visual-studio,extension-methods,intellisense
load symbols from other binaries	c,dynamic-loading
camera preview can not be save to png	extract html of scraped page using php dom	php,html,dom,web-scraping
how to create binary data packet using union struct 	objective-c,c
how can find commits with commit messages less than characters 	svn,git,language-agnostic,version-control,mercurial
delay code execution until download is finished	javascript,ajax
custom action in deployment project prompt user for values and then extract them from custom actions 	windows-services,custom-action
how can speed up curl tasks 	presence indicators without lync	presence-indication
grails not in aggregate function problem with hql query	spring and jpa error on context initialization	cannot get existing images resources from server and how to get them	comparing enum with multiple values and no bitwise	objective-c,c,enums,comparison
toolstripmanager not working	itextsharp font tag not working with xmlworker class	itextsharp
interview question design pattern to control behaviour of fridge	java,design-patterns,interview-questions
asp net mvc vs silverlight 	asp.net,asp.net-mvc,html5,silverlight-4.0
what the android accountmanager used for 	android
wordpress functions adding plugins to new taxonomy	android custom alertdialog different on ics and gingerbread	back button functionality	jsp,struts2
is there any way to create form with multiple submit buttons on spring mvc using annotations 	rails datamapper json issue	ruby-on-rails,json,ruby-datamapper
unit testing with twip ant powermock	java,unit-testing
bypass spam check for auth users in postfix	postfix,ldap,filter,auth
show field if certain option value is selected must work on pageload	javascript,jquery,select,show
how to fetch small piece of information from other web site into asp net web application	asp.net,vb.net,asp-classic
 epsilon delta proof of discontinuity	calculus
php and ghostscript to convert multipage pdf to single jpg	php,pdf,ghostscript
simple ssh connect with jsch	android,ssh,jsch
uml diagrams and net	.net,uml
android camera for picture and video	android,camera
mysql stored procedures in svn	mysql,svn,dump
which database out of couchdb mongodb and redis is good for starting out with node js 	database,mongodb,node.js,couchdb,redis
getting data off the clipboard inside backgroundworker	c#,backgroundworker,clipboard
profiling wcf services with visual studio profiler	visual-studio-2008,wcf
how to show comments on nodes that are on the drupal default home page promoted 	about catransition	popup,layer,catransition
virtual memory and ssds	search by meta query	search,meta-query,date
is it possible to use labelfor for header row in index view	allowing an email as the username 	users,user-access,usermeta,username
delete excel columns that don contain certain text or copy only cells that do	excel,vba,excel-vba,excel-2010
how search engine bots crawl forums 	seo,search-engine
one database two applications nd level caching and nhibernate	nhibernate,caching
stream from bundleresource	c#,nsimage,nsbundle,monomac
episode count for each row	r
json net throwing system security verificationexception operation could destabilize the runtime	visual-studio-2010,exception,json.net
how to format some asp net mvc json result 	asp.net-mvc,json,serialization,poco
shutdown locked xp computer	enabling the second and third dropdownlistfor based on the value of first dropdownlistfor in mvc	asp.net-mvc,asp.net-mvc-3,drop-down-menu
dns updating issue	windows-server-2003,dns
beautifulsoup extract content within tag	python,beautifulsoup
makefile always thinks project is up to date but files don even exist	c++,makefile,make
can you get variable name as string in php and should you 	php,string,variable-naming
isvalidationfailed default value	validation,jsf-2
how can redirect to file system error from running an executable without needed library 	bash,io
getting log info from downloaded app	android,debugging,logcat,market
obj selector not recognized on property 	uitextview inside uiscrollview scroll problem	iphone,objective-c,cocoa-touch,uiscrollview,uitextview
nptl sigcont and thread scheduling	simple sql operations on grouped query	sql,mysql,aggregate-functions
extract certificate from https site	php,https,certificate,ssl-certificate,pem
is it possible to change the code page of running console from another process 	windows,winapi,console,codepages,big5
why is my userproperties collection empty 	how to insert an image to post wordpress addon help 	php,wordpress,plugins,wordpress-plugin
php getting variable from another php file	sort concurrent map entries by value	java,sorting,collections,concurrency
adk how to create streaming ip camera application with android camera api	android,api,video,stream,camera
pydoc fails with gaierror	row count mysql with three tables	php,sql,mysql,count,rowcount
can get new textarea value and save it	c#,textarea
showing xml string as formatted xml	accessing css custom variable with javascript	javascript,html,css,variables
app config assemblies	assemblies,app-config
how can achieve those relations using what modules in drupal 	setting up solr and querying it	solr,solrj,solr-query-syntax
how do bind actions to links in jquery 	customizing the jquery calendar	how to force chrome disk cache size and directory location 	windows-7,google-chrome,windows-registry
permission denied when map task writes to hive temporary folder	dynamic kinds on app engine datastore is this good way 	python,google-app-engine,dynamic,model,expando
how to iterate over hash in mustache js	image upload and resize	c#,silverlight,windows-phone-7
why do mobile browsers load my page completely zoomed in 	android,iphone,css,mobile,zoom
how to pass value between parent window and child window	i a subversion geek why should consider or not consider mercurial or git or any other dvcs 	version-control,git,mercurial,dvcs,svn
problem with php oracle oci 	test printing on solaris	solaris,printing
how to move an ssl certificate from one windows server to another	iis7,ssl,windows-server
can run specific test specs based on namespace using sbt at the shell	scala,sbt,scalatest,specs2
creating batch file for programs to start using delay	resource lookup for enums	c#,asp.net-mvc,resources,enums
is there performance penalty in executing read only queries under transaction 	tools for planning sql database size requirement	sql-server,diskspace,database-performance
why can i use the javac command in cmd 	java
how do make textbox where only can write some letters	asp.net,vb.net
linux command to find files changed in last seconds	linux,bash,shell,find
calculate svg path centroid with js	javascript,svg,d3.js
using only controller in fw without view	most efficient way to count all rows in table but select only one	mysql,performance,count
auto width div background vertical scroll	 fobjc nonfragile abi on llvm compiler unknow argument 	persistent db connections yea or nay 	pdo,persistence,database-connection
encrypting as flash swf	flash,actionscript-3,swf-decompiler
is there compatibility setting in visual studio compiler compatibility not project solution files 	how to tell if two web contents are similar 	python,nlp,machine-learning,text-mining,semantic-analysis
inserting div after div using extjs inserthtml function in chrome	ios help custom design for uitableviewcell class is not showing up in uitableview	save string from jquery get 	php syntax error in while loop	php,mysql,while-loop
i trying to get the pixel colour for c image how do access the image colour matrix framework	c4
driod sending attachment email issue	svn external folders and files show up as non versioned 	winform design error why am seeing this page 	continuity of the extension of distribution to s 	analysis,functional-analysis,sobolev-spaces,distribution-theory
c predictive coding for image compression	c#,image-processing,encoding
making grub boot into chroot directory	linux,boot,grub,slackware
how to change the name of the application without having to rewrite the code 	iphone,objective-c
aid with design issue 	writing all the html of document with jquery instead of in the page body 	jquery,html
allow user to download file using ajax	why does switching to postgres kill my rails server but not unicorn 	ruby-on-rails-3,postgresql,postgis
does chance of convey information 	probability,statistics,information-theory
hiding previously entered data in textboxes	form and database	php
javascript regex replace the th occurrence of semicolon with semicolon and newline 	javascript,regex
wpf convert mouse click into space	wpf,3d
no installers found when running install util on custom pssnapin	powershell,installutil,pssnapin
how to parse log net log files 	.net,parsing,logging,log4net
 non finite transformation detected in sptransform in rgdal package	r,spatial,coordinate-systems,rgdal
where to find all available java mail properties 	silverlight how do make the listbox selection region the same shape as the list box item	silverlight
finding the probability of getting consecutive heads from flipping coin times	using class template in visual 	how to make jquery arrow show hidden like picasa 	jquery
restrict page navigation to one control	c#,asp.net,online,exam
adding coded ui support for silverlight application system core fails to load	c#,.net,silverlight,ui-automation,coded-ui-tests
embedding an application manifest into vb exe	vb6,resources,uac,manifest
how to parse json string in javascript 	repository pattern aggregate root	c encrypt text output	android mapview not working	android,google-maps,google-maps-api-3,android-mapview,self-signed
drop shadow on div container 	html,css,div,shadow,drop
sql copy one column then paste it in new column with all white space removed	mysql,sql
set default value for xsd element in the xsd file	webview ceding rel external links to activity manager	simple local jpa hbase app with datanucleus	eclipse,jpa,jpa-2.0,hbase,datanucleus
binding textbox text to images canvas leftproperty	ruby gems bundler and rvm confusion	ruby-on-rails,ruby,rubygems,bundler,rvm
c no memory available to program unsafe to call malloc error	c,performance,memory
 led tv stuck in mode	hdtv,samsung,3d
why does my os terminal display blank window instead of command prompt after installing mysql 	what happens when an ssd wears out 	ssd,hard-drive,lifespan
generating zip file using code	asp.net-mvc-2
mysql rounding numbers	mysql,phpmyadmin
how can test command line applications using maven 	testing,maven-2,command-line
ios using tableview	extjs creating date object from ajax formatted string 	.net,ajax,parsing,datetime,extjs
close button for jquery qtip tooltip plugin	jquery,qtip
class scala tools nsc interpreter is deprecated cannot find the alternative	scala
establishing secure connection to secured database in sql server	c#,.net,sql-server
listview populated by sql db with onlistitemclick to fill textviews in other activity	android,sqlite,listview,textview,onclicklistener
nginx only shows welcome page	nginx
rss displaying correctly in safari but not firefox	python doctest default namespace	python,nose,doctest
citrix mixed server session problems	windows,terminal-services,citrix
listview prevent adding new items	android
multiple occurrence of custom compositeusertype in hibernate causing mappingexception	java,hibernate,usertype
how to record the log in matlab when debug 	debugging,matlab,logging
iphone static libraries purpose of copy headers 	iphone,xcode4.2,static-libraries,header-files
how to handle packets in multi threaded server client program 	c,windows,multithreading,winsock,client-server
how to make div content draggable	jquery,div,input,content,draggable
how to use entity framework compiled queries in an tier layered application 	query,entity-framework,n-tier,business-logic-layer,compiled
android error on app startup when testing on my own device	retrieve resources in drawable in 	c#,drawable,getresource
how do install php on mac os lion 	php,osx
to json wrapping single object in array 	ruby-on-rails,activerecord,sinatra
loop in loop with facelets and jsf	can we store fadeout method in variable	javascript,jquery
how to add checkbox in wix installer	installer,wix,backup,condition
array de serialization in java gui problems	plone unit test has no module found import error	python,path,plone
how to copy and paste all data from one database to another in jsp 	mysql,jsp
how to set header for restful api authentication using restclient addon firefox	php,rest,yii,restful-authentication
big oh for function of two variables	computer-science,asymptotics
cannot open database digitsite mdf requested by the login the login failed login failed for user lenaire pc lenaire 	best method to extract xml data in different dbms 	php,xml,pdo
what datatypes should use for following requirement in 	c#,types,double,decimal
c simple file read in to array question	c++,arrays,file,input
how to select from list filtering through in	c#,asp.net,linq,list,casting
problem with spfieldlookupvalue in sharepoint 	lookup-column
how to set to user account value must not enter user and password to use this computer through code	c#
java ee do not submit if the datepicker is empty	get the splistitems using splist getitems spquery 	spquery
do viewmodels have different fields than models 	c#,html,asp.net-mvc,mvvm
recording sky player tv using windows media center	streaming,windows-media-center,recording,tv
requested operation requires an ole db session object connecting excel to sql server via ado	sql-server,excel,vba,oledb,ado
crc calculation takes too much time	admob adsize for ipad	ipad,admob
get session variable value	django,templates,session-variables
jquery slider breaks if user clicks next before it can hide the button	jquery
how to register an image so that it is immediately viewable from gallery application 	android
what is conormal vector to domain intuitively 	differential-geometry
getting system net mail to read from app settings 	using protostuff how to skip reading deleted entity 	protostuff
how to get moving combination from two list string in 	http and threading	choosing filesystem for shared disk not cluster filesystem like gfs 	linux,filesystems,shared-disk,readonly
where are apache file access logs stored 	files,logs,syslog
mit license for proprietary app	ruby-on-rails,ruby,legal,mit-license,proprietary-software
how can attach two radio buttons in zend framework to one id 	literals and objects when to use what 	javascript
android sdk zip archive	app main menu not forwarded	objective-c,cocoa
radio button how to pre select value with the value determined in the function	javascript,jquery,html
jsf viewscope calls constructor on every ajax request 	jsf-2,java-ee-6,glassfish-3
how to create three like image buttons in one row one aside another in jquery mobile 	jquery-mobile
formatting an integer output using ostream	relinking applications that use updated shared library with implicit linking 	c++,unix,shared-libraries
how to click tag in selenium	selenium,selenium-rc,selenium2,selenium-ide
powershell equivalent to copy the xcopy only updated files that exist in target	powershell,xcopy
google analytics and trackevent events not logging to analytics	javascript,google-analytics
hyphenatable material enclosed in group braces	macros,line-breaking,text-decorations,soul
css floating an iframe	css,iframe,css-float
rndc connection refused	vps,bind,reverse-dns
can my computer act as router 	sending picture android application	java,android,image,mms
jskk comparison with javascript class	javascript,google-maps
how to check regular expression in particular function or class 	vs debugging with external entry point	c++,visual-studio-2010,debugging,entry-point
jquery form submit	jquery
rails link to unable to get confirmation dialog to appear	ruby,ruby-on-rails-3
loadlibrary not failing on missing dll why 	how can build an xpath that matches all div in page that do not have certain class 	xpath
native array to array via cli	solutions of linear equations over z	number-theory,diophantine-equations
crystal reporting subreporting flow multiple columns orientation	c#,crystal-reports
